"","taxa","myc"
"47762","Sprekelia_formosissima","AM"
"47763","Sprekelia_howardii","AM"
"47764","Eithea_blumenavia","AM"
"47765","Rhodophiala_bifida_subsp._bifida","AM"
"47766","Rhodophiala_bifida_subsp._granatiflora","AM"
"47767","Hippeastrum_psittacinum","AM"
"47768","Hippeastrum_papilio","AM"
"47769","Hippeastrum_mandonii","AM"
"47770","Hippeastrum_aulicum","AM"
"47771","Hippeastrum_puniceum","AM"
"47772","Hippeastrum_vittatum","AM"
"47773","Hippeastrum_stylosum","AM"
"47774","Rhodophiala_chilensis","AM"
"47775","Rhodophiala_araucana","AM"
"47776","Amaryllis_belladonna","AM"
"47777","Eucrosia_mirabilis","AM"
"47778","Eucrosia_aurantiaca","AM"
"47779","Eucrosia_bicolor","AM"
"47780","Phaedranassa_tunguraguae","AM"
"47781","Phaedranassa_viridiflora","AM"
"47782","Phaedranassa_dubia","AM"
"47783","Urceolina_peruviana","AM"
"47784","Stenomesson_leucanthum","AM"
"47785","Stenomesson_miniatum","AM"
"47786","Stenomesson_pearcei","AM"
"47787","Eucharis_amazonica","AM"
"47788","Hymenocallis_littoralis","AM"
"47789","Hymenocallis_maximiliani","AM"
"47790","Hymenocallis_caribaea","AM"
"47791","Hymenocallis_latifolia","AM"
"47792","Ismene_longipetala","AM"
"47793","Rauhia_decora","AM"
"47794","Rauhia_staminosa","AM"
"47795","Rauhia_multiflora","AM"
"47796","Paramongaia_weberbaueri","AM"
"47797","Stenomesson_variegatum","AM"
"47798","Clinanthus_incarnatus","AM"
"47799","Hieronymiella_argentina","AM"
"47800","Eustephia_darwinii","AM"
"47801","Chlidanthus_fragrans","AM"
"47802","Haemanthus_montanus","AM"
"47803","Haemanthus_sanguineus","AM"
"47804","Haemanthus_crispus","AM"
"47805","Haemanthus_amarylloides","AM"
"47806","Haemanthus_coccineus","AM"
"47807","Scadoxus_puniceus","AM"
"47808","Scadoxus_multiflorus","AM"
"47809","Scadoxus_cinnabarinus","AM"
"47810","Scadoxus_membranaceus","AM"
"47811","Haemanthus_roseus","AM"
"47812","Haemanthus_albiflos","AM"
"47813","Haemanthus_humilis_subsp._hirsutus","AM"
"47814","Haemanthus_deformis","AM"
"47815","Gethyllis_britteniana","AM"
"47816","Gethyllis_namaquensis","AM"
"47817","Gethyllis_grandiflora","AM"
"47818","Gethyllis_afra","AM"
"47819","Apodolirion_cedarbergense","AM"
"47820","Clivia_gardenii","AM"
"47821","Clivia_caulescens","AM"
"47822","Clivia_miniata","AM"
"47823","Clivia_nobilis","AM"
"47824","Clivia_mirabilis","AM"
"47825","Cryptostephanus_vansonii","AM"
"47826","Calostemma_luteum","AM"
"47827","Calostemma_purpureum","AM"
"47828","Proiphys_amboinensis","AM"
"47829","Cyrtanthus_herrei","AM"
"47830","Cyrtanthus_loddigesianus","AM"
"47831","Cyrtanthus_sanguineus_subsp._salmonoides","AM"
"47832","Cyrtanthus_montanus","AM"
"47833","Cyrtanthus_suaveolens","AM"
"47834","Cyrtanthus_mackenii","AM"
"47835","Cyrtanthus_labiatus","AM"
"47836","Cyrtanthus_contractus","AM"
"47837","Cyrtanthus_elatus","AM"
"47838","Boophone_disticha","AM"
"47839","Nerine_humilis","AM"
"47840","Nerine_platypetala","AM"
"47841","Strumaria_discifera","AM"
"47842","Strumaria_watermeyeri","AM"
"47843","Strumaria_salteri","AM"
"47844","Strumaria_truncata","AM"
"47845","Nerine_masonorum","AM"
"47846","Nerine_laticoma","AM"
"47847","Nerine_huttoniae","AM"
"47848","Hessea_pilosula","AM"
"47849","Hessea_speciosa","AM"
"47850","Nerine_bowdenii","AM"
"47851","Nerine_alta","AM"
"47852","Nerine_undulata","AM"
"47853","Brunsvigia_orientalis","AM"
"47854","Brunsvigia_gregaria","AM"
"47855","Brunsvigia_bosmaniae","AM"
"47856","Brunsvigia_radulosa","AM"
"47857","Brunsvigia_striata","AM"
"47858","Crossyne_flava","AM"
"47859","Crinum_paludosum","AM"
"47860","Crinum_foetidum","AM"
"47861","Crinum_euchrophyllum","AM"
"47862","Crinum_variabile","AM"
"47863","Crinum_carolo-schmidtii","AM"
"47864","Crinum_acaule","AM"
"47865","Crinum_campanulatum","AM"
"47866","Crinum_stuhlmannii_subsp._delagoense","AM"
"47867","Crinum_bulbispermum","AM"
"47868","Crinum_lugardiae","AM"
"47869","Crinum_moorei","AM"
"47870","Crinum_asiaticum","AM"
"47871","Crinum_buphanoides","AM"
"47872","Crinum_graminicola","AM"
"47873","Crinum_lineare","AM"
"47874","Crinum_minimum","AM"
"47875","Ammocharis_longifolia","AM"
"47876","Ammocharis_coranica","AM"
"47877","Agapanthus_praecox","AM"
"47878","Agapanthus_africanus","AM"
"47879","Agapanthus_campanulatus","AM"
"47880","Allium_cretaceum","AM"
"47881","Allium_montanostepposum","AM"
"47882","Allium_obliquum","AM"
"47883","Allium_dshungaricum","AM"
"47884","Allium_petraeum","AM"
"47885","Allium_saxatile","AM"
"47886","Allium_horvatii","AM"
"47887","Allium_rubriflorum","AM"
"47888","Allium_austrodanubiense","AM"
"47889","Allium_koreanum","AM"
"47890","Allium_splendens","AM"
"47891","Allium_strictum","AM"
"47892","Allium_flavidum","AM"
"47893","Allium_lineare","AM"
"47894","Allium_pallasii","AM"
"47895","Allium_carolinianum","AM"
"47896","Allium_kasteki","AM"
"47897","Allium_kokanicum","AM"
"47898","Allium_tianschanicum","AM"
"47899","Allium_grayi","AM"
"47900","Allium_macrostemon","AM"
"47901","Allium_caeruleum","AM"
"47902","Allium_glomeratum","AM"
"47903","Allium_eusperma","AM"
"47904","Allium_tanguticum","AM"
"47905","Allium_teretifolium","AM"
"47906","Allium_pskemense","AM"
"47907","Allium_galanthum","AM"
"47908","Allium_cornutum","AM"
"47909","Allium_roylei","AM"
"47910","Allium_ascalonicum","AM"
"47911","Allium_fistulosum","AM"
"47912","Allium_altaicum","AM"
"47913","Allium_maximowiczii","AM"
"47914","Allium_subtilissimum","AM"
"47915","Allium_xichuanense","AM"
"47916","Allium_chrysocephalum","AM"
"47917","Allium_rude","AM"
"47918","Allium_flavovirens","AM"
"47919","Allium_longistylum","AM"
"47920","Allium_sacculiferum","AM"
"47921","Allium_pseudojaponicum","AM"
"47922","Allium_chinense","AM"
"47923","Allium_linearifolium","AM"
"47924","Allium_microdictyon","AM"
"47925","Allium_condensatum","AM"
"47926","Allium_forrestii","AM"
"47927","Allium_changduense","AM"
"47928","Allium_stellerianum","AM"
"47929","Allium_minus","AM"
"47930","Allium_austrosibiricum","AM"
"47931","Allium_prostratum","AM"
"47932","Allium_spurium","AM"
"47933","Allium_nutans","AM"
"47934","Allium_spirale","AM"
"47935","Allium_rubens","AM"
"47936","Allium_tytthocephalum","AM"
"47937","Allium_burjaticum","AM"
"47938","Allium_tuvinicum","AM"
"47939","Allium_azutavicum","AM"
"47940","Allium_tenuissimum","AM"
"47941","Allium_flavescens","AM"
"47942","Allium_lusitanicum","AM"
"47943","Allium_denudatum","AM"
"47944","Allium_angulosum","AM"
"47945","Allium_incensiodorum","AM"
"47946","Allium_bidentatum","AM"
"47947","Allium_weschniakowii","AM"
"47948","Allium_mongolicum","AM"
"47949","Allium_caespitosum","AM"
"47950","Allium_eduardii","AM"
"47951","Allium_przewalskianum","AM"
"47952","Allium_polyrhizum","AM"
"47953","Allium_sikkimense","AM"
"47954","Allium_mairei","AM"
"47955","Allium_spicatum","AM"
"47956","Allium_ramosum","AM"
"47957","Allium_tuberosum","AM"
"47958","Allium_oreoprasum","AM"
"47959","Allium_trifurcatum","AM"
"47960","Allium_funckiifolium","AM"
"47961","Allium_maowenense","AM"
"47962","Allium_prattii","AM"
"47963","Allium_nanodes","AM"
"47964","Allium_listera","AM"
"47965","Allium_tricoccum","AM"
"47966","Allium_neriniflorum","AM"
"47967","Allium_tubiflorum","AM"
"47968","Allium_siculum","AM"
"47969","Allium_monanthum","AM"
"47970","Allium_circassicum","AM"
"47971","Allium_candolleanum","AM"
"47972","Allium_roseum","AM"
"47973","Allium_phthioticum","AM"
"47974","Allium_breviradium","AM"
"47975","Allium_papillare","AM"
"47976","Allium_qasyunense","AM"
"47977","Allium_longisepalum","AM"
"47978","Allium_carmeli","AM"
"47979","Allium_negevense","AM"
"47980","Allium_erdelii","AM"
"47981","Allium_zebdanense","AM"
"47982","Allium_subhirsutum","AM"
"47983","Allium_chamaemoly","AM"
"47984","Allium_massaessylum","AM"
"47985","Allium_subvillosum","AM"
"47986","Allium_moly","AM"
"47987","Allium_scorzonerifolium","AM"
"47988","Allium_triquetrum","AM"
"47989","Allium_pendulinum","AM"
"47990","Allium_paradoxum","AM"
"47991","Allium_narcissiflorum","AM"
"47992","Allium_insubricum","AM"
"47993","Allium_omeiense","AM"
"47994","Allium_fasciculatum","AM"
"47995","Allium_macranthum","AM"
"47996","Allium_kingdonii","AM"
"47997","Allium_perdulce","AM"
"47998","Allium_macropetalum","AM"
"47999","Allium_cuthbertii","AM"
"48000","Allium_passeyi","AM"
"48001","Allium_textile","AM"
"48002","Allium_runyonii","AM"
"48003","Allium_elmendorfii","AM"
"48004","Allium_speculae","AM"
"48005","Allium_coryi","AM"
"48006","Allium_drummondii","AM"
"48007","Allium_goodingii","AM"
"48008","Allium_brevistylum","AM"
"48009","Allium_eurotophilum","AM"
"48010","Allium_plummerae","AM"
"48011","Allium_validum","AM"
"48012","Allium_glandulosum","AM"
"48013","Allium_kunthii","AM"
"48014","Allium_hickmanii","AM"
"48015","Allium_amplectens","AM"
"48016","Allium_hyalinum","AM"
"48017","Allium_unifolium","AM"
"48018","Allium_praecox","AM"
"48019","Allium_serra","AM"
"48020","Allium_dichlamydeum","AM"
"48021","Allium_crispum","AM"
"48022","Allium_lacunosum","AM"
"48023","Allium_acuminatum","AM"
"48024","Allium_dictuon","AM"
"48025","Allium_madidum","AM"
"48026","Allium_fibrillum","AM"
"48027","Allium_tolmiei","AM"
"48028","Allium_columbianum","AM"
"48029","Allium_brandegeei","AM"
"48030","Allium_simillimum","AM"
"48031","Allium_aaseae","AM"
"48032","Allium_douglasii","AM"
"48033","Allium_macrum","AM"
"48034","Allium_nevii","AM"
"48035","Allium_falcifolium","AM"
"48036","Allium_crenulatum","AM"
"48037","Allium_robinsonii","AM"
"48038","Allium_scilloides","AM"
"48039","Allium_yosemitense","AM"
"48040","Allium_tribracteatum","AM"
"48041","Allium_cratericola","AM"
"48042","Allium_hoffmanii","AM"
"48043","Allium_platycaule","AM"
"48044","Allium_parvum","AM"
"48045","Allium_lemmonii","AM"
"48046","Allium_anceps","AM"
"48047","Allium_burlewii","AM"
"48048","Allium_diabolense","AM"
"48049","Allium_munzii","AM"
"48050","Allium_tuolumnense","AM"
"48051","Allium_sharsmithiae","AM"
"48052","Allium_parishii","AM"
"48053","Allium_jepsonii","AM"
"48054","Allium_abramsii","AM"
"48055","Allium_membranaceum","AM"
"48056","Allium_bisceptrum","AM"
"48057","Allium_campanulatum","AM"
"48058","Allium_nevadense","AM"
"48059","Allium_bigelovii","AM"
"48060","Allium_shevockii","AM"
"48061","Allium_monticola","AM"
"48062","Allium_haematochiton","AM"
"48063","Allium_cernuum","AM"
"48064","Allium_stellatum","AM"
"48065","Allium_iranicum","AM"
"48066","Allium_truncatum","AM"
"48067","Allium_atroviolaceum","AM"
"48068","Allium_polyanthum","AM"
"48069","Allium_dregeanum","AM"
"48070","Allium_vineale","AM"
"48071","Allium_commutatum","AM"
"48072","Allium_acutiflorum","AM"
"48073","Allium_tuncelianum","AM"
"48074","Allium_pseudoampeloprasum","AM"
"48075","Allium_leucanthum","AM"
"48076","Allium_pyrenaicum","AM"
"48077","Allium_sphaerocephalon","AM"
"48078","Allium_oleraceum","AM"
"48079","Tristagma_nivale","AM"
"48080","Tristagma_uniflorum","AM"
"48081","Tristagma_sessile","AM"
"48082","Nothoscordum_inodorum","AM"
"48083","Nothoscordum_andicola","AM"
"48084","Nothoscordum_fragrans","AM"
"48085","Nothoscordum_nudicaule","AM"
"48086","Nothoscordum_montevidense","AM"
"48087","Nothoscordum_bivalve","AM"
"48088","Nothoscordum_texanum","AM"
"48089","Nothoscordum_gaudichaudianum","AM"
"48090","Leucocoryne_purpurea","AM"
"48091","Leucocoryne_pauciflora","AM"
"48092","Leucocoryne_ixioides","AM"
"48093","Leucocoryne_coquimbensis","AM"
"48094","Leucocoryne_incrassata","AM"
"48095","Leucocoryne_narcissoides","AM"
"48096","Miersia_chilensis","AM"
"48097","Gilliesia_graminea","AM"
"48098","Tulbaghia_simmleri","AM"
"48099","Nothoscordum_gracile","AM"
"48100","Tulbaghia_violacea","AM"
"48101","Tulbaghia_fragrans","AM"
"48102","Scilla_messeniaca","AM"
"48103","Scilla_bifolia","AM"
"48104","Bellevalia_fominii","AM"
"48105","Bellevalia_romana","AM"
"48106","Bellevalia_glauca","AM"
"48107","Bellevalia_saviczii","AM"
"48108","Bellevalia_sessiliflora","AM"
"48109","Bellevalia_dubia","AM"
"48110","Bellevalia_longistyla","AM"
"48111","Pseudomuscari_inconstrictum","AM"
"48112","Leopoldia_comosa","AM"
"48113","Muscari_neglectum","AM"
"48114","Muscari_aucheri","AM"
"48115","Pseudomuscari_pallens","AM"
"48116","Pseudomuscari_chalusicum","AM"
"48117","Hyacinthella_nervosa","AM"
"48118","Hyacinthella_heldreichii","AM"
"48119","Hyacinthella_leucophaea","AM"
"48120","Hyacinthella_dalmatica","AM"
"48121","Puschkinia_scilloides","AM"
"48122","Fessia_vvedenskyi","AM"
"48123","Hyacinthus_orientalis","AM"
"48124","Alrawia_bellii","AM"
"48125","Scilla_verna","AM"
"48126","Scilla_peruviana","AM"
"48127","Scilla_madeirensis","AM"
"48128","Brimeura_amethystina","AM"
"48129","Hyacinthoides_hispanica","AM"
"48130","Hyacinthoides_non-scripta","AM"
"48131","Scilla_scilloides","AM"
"48132","Pseudoprospero_firmifolium","AM"
"48133","Veltheimia_bracteata","AM"
"48134","Lachenalia_carnosa","AM"
"48135","Lachenalia_pusilla","AM"
"48136","Lachenalia_aloides","AM"
"48137","Lachenalia_corymbosa","AM"
"48138","Lachenalia_ensifolia","AM"
"48139","Massonia_echinata","AM"
"48140","Massonia_depressa","AM"
"48141","Whiteheadia_bifolia","AM"
"48142","Eucomis_zambesiaca","AM"
"48143","Eucomis_humilis","AM"
"48144","Ledebouria_cordifolia","AM"
"48145","Ledebouria_socialis","AM"
"48146","Ledebouria_revoluta","AM"
"48147","Ledebouria_nossibeensis","AM"
"48148","Drimiopsis_kirkii","AM"
"48149","Drimiopsis_maxima","AM"
"48150","Drimiopsis_maculata","AM"
"48151","Ledebouria_cooperi","AM"
"48152","Merwilla_natalensis","AM"
"48153","Spetaea_lachenaliiflora","AM"
"48154","Massonia_angustifolia","AM"
"48155","Daubenya_comata","AM"
"48156","Daubenya_marginata","AM"
"48157","Daubenya_stylosa","AM"
"48158","Daubenya_zeyheri","AM"
"48159","Namophila_urotepala","AM"
"48160","Ornithogalum_saundersiae","AM"
"48161","Ornithogalum_viridiflorum","AM"
"48162","Ornithogalum_candicans","AM"
"48163","Ornithogalum_corymbosum","AM"
"48164","Ornithogalum_broteroi","AM"
"48165","Ornithogalum_reverchonii","AM"
"48166","Ornithogalum_concinnum","AM"
"48167","Ornithogalum_arabicum","AM"
"48168","Ornithogalum_gussonei","AM"
"48169","Ornithogalum_chionophilum","AM"
"48170","Ornithogalum_cuspidatum","AM"
"48171","Ornithogalum_sintenisii","AM"
"48172","Ornithogalum_platyphyllum","AM"
"48173","Ornithogalum_lanceolatum","AM"
"48174","Ornithogalum_armeniacum","AM"
"48175","Ornithogalum_fimbriatum","AM"
"48176","Ornithogalum_monticola","AM"
"48177","Ornithogalum_refractum","AM"
"48178","Ornithogalum_kochii","AM"
"48179","Ornithogalum_orthophyllum","AM"
"48180","Ornithogalum_bourgaeanum","AM"
"48181","Ornithogalum_montanum","AM"
"48182","Ornithogalum_baeticum","AM"
"48183","Ornithogalum_oligophyllum","AM"
"48184","Ornithogalum_pedicellare","AM"
"48185","Ornithogalum_multifolium","AM"
"48186","Ornithogalum_prasinum","AM"
"48187","Dipcadi_longifolium","AM"
"48188","Dipcadi_viride","AM"
"48189","Dipcadi_filifolium","AM"
"48190","Dipcadi_gracillimum","AM"
"48191","Dipcadi_glaucum","AM"
"48192","Dipcadi_erythraeum","AM"
"48193","Dipcadi_montanum","AM"
"48194","Dipcadi_ursulae","AM"
"48195","Dipcadi_saxorum","AM"
"48196","Dipcadi_concanense","AM"
"48197","Dipcadi_goaense","AM"
"48198","Dipcadi_serotinum","AM"
"48199","Pseudogaltonia_clavata","AM"
"48200","Albuca_clanwilliamae-gloria","AM"
"48201","Albuca_fragrans","AM"
"48202","Albuca_acuminata","AM"
"48203","Albuca_canadensis","AM"
"48204","Albuca_kirkii","AM"
"48205","Albuca_shawii","AM"
"48206","Albuca_cooperi","AM"
"48207","Albuca_tortuosa","AM"
"48208","Albuca_setosa","AM"
"48209","Albuca_rupestris","AM"
"48210","Albuca_glandulosa","AM"
"48211","Ornithogalum_polyphyllum","AM"
"48212","Albuca_semipedalis","AM"
"48213","Albuca_consanguinea","AM"
"48214","Albuca_suaveolens","AM"
"48215","Albuca_concordiana","AM"
"48216","Albuca_chaetopoda","AM"
"48217","Albuca_abyssinica","AM"
"48218","Albuca_wakefieldii","AM"
"48219","Albuca_pendula","AM"
"48220","Albuca_amboensis","AM"
"48221","Albuca_secunda","AM"
"48222","Ornithogalum_tenuifolium","AM"
"48223","Ornithogalum_longebracteatum","AM"
"48224","Albuca_virens","AM"
"48225","Albuca_deserticola","AM"
"48226","Albuca_unifolia","AM"
"48227","Bowiea_volubilis","AM"
"48228","Drimia_elata","AM"
"48229","Drimia_sphaerocephala","AM"
"48230","Drimia_haworthioides","AM"
"48231","Drimia_intricata","AM"
"48232","Fusifilum_physodes","AM"
"48233","Drimia_dregei","AM"
"48234","Drimia_macrocentra","AM"
"48235","Drimia_calcarata","AM"
"48236","Drimia_hesperantha","AM"
"48237","Drimia_anomala","AM"
"48238","Drimia_namibensis","AM"
"48239","Drimia_capensis","AM"
"48240","Drimia_delagoensis","AM"
"48241","Drimia_wightii","AM"
"48242","Drimia_razii","AM"
"48243","Drimia_polyantha","AM"
"48244","Drimia_indica","AM"
"48245","Drimia_exuviata","AM"
"48246","Drimia_filifolia","AM"
"48247","Drimia_nana","AM"
"48248","Drimia_convallarioides","AM"
"48249","Oziroe_biflora","AM"
"48250","Aphyllanthes_monspeliensis","AM"
"48251","Dichelostemma_capitatum_subsp._capitatum","AM"
"48252","Dichelostemma_pulchellum","AM"
"48253","Dichelostemma_capitatum","AM"
"48254","Dichelostemma_volubile","AM"
"48255","Dichelostemma_multiflorum","AM"
"48256","Dichelostemma_ida-maia","AM"
"48257","Dichelostemma_congestum","AM"
"48258","Brodiaea_jolonensis","AM"
"48259","Brodiaea_californica","AM"
"48260","Brodiaea_coronaria","AM"
"48261","Milla_magnifica","AM"
"48262","Bessera_elegans","AM"
"48263","Dandya_thadhowardii","AM"
"48264","Androstephium_coeruleum","AM"
"48265","Muilla_maritima","AM"
"48266","Bloomeria_crocea","AM"
"48267","Triteleia_ixioides_subsp._scabra","AM"
"48268","Triteleia_ixioides","AM"
"48269","Triteleia_hyacinthina","AM"
"48270","Triteleia_bridgesii","AM"
"48271","Triteleia_peduncularis","AM"
"48272","Triteleia_lemmoniae","AM"
"48273","Anemarrhena_asphodeloides","AM"
"48274","Herreria_salsaparilha","AM"
"48275","Behnia_reticulata","AM"
"48276","Herreriopsis_elegans","AM"
"48277","Paradisea_liliastrum","AM"
"48278","Anthericum_liliago","AM"
"48279","Anthericum_ramosum","AM"
"48280","Chlorophytum_tuberosum","AM"
"48281","Chlorophytum_laxum","AM"
"48282","Chlorophytum_nimmonii","AM"
"48283","Chlorophytum_nepalense","AM"
"48284","Chlorophytum_glaucoides","AM"
"48285","Chlorophytum_sharmae","AM"
"48286","Chlorophytum_malabaricum","AM"
"48287","Chlorophytum_glaucum","AM"
"48288","Chlorophytum_gothanense","AM"
"48289","Chlorophytum_tetraphyllum","AM"
"48290","Chlorophytum_comosum","AM"
"48291","Chlorophytum_capense","AM"
"48292","Chlorophytum_orchidastrum","AM"
"48293","Chlorophytum_heynei","AM"
"48294","Hagenbachia_panamensis","AM"
"48295","Chlorophytum_suffruticosum","AM"
"48296","Chlorophytum_rhizopendulum","AM"
"48297","Chlorophytum_bharuchae","AM"
"48298","Chlorophytum_kolhapurense","AM"
"48299","Diamena_stenantha","AM"
"48300","Chlorogalum_pomeridianum","AM"
"48301","Hesperaloe_funifera_subsp._funifera","AM"
"48302","Hesperaloe_funifera_subsp._chiangii","AM"
"48303","Hesperaloe_parviflora_subsp._bechtoldii","AM"
"48304","Hastingsia_serpentinicola","AM"
"48305","Camassia_quamash_subsp._linearis","AM"
"48306","Camassia_quamash_subsp._utahensis","AM"
"48307","Camassia_quamash_subsp._azurea","AM"
"48308","Camassia_quamash_subsp._intermedia","AM"
"48309","Camassia_quamash_subsp._walpolei","AM"
"48310","Camassia_quamash_subsp._maxima","AM"
"48311","Camassia_cusickii","AM"
"48312","Camassia_scilloides","AM"
"48313","Camassia_quamash_subsp._quamash","AM"
"48314","Camassia_quamash_subsp._breviflora","AM"
"48315","Camassia_leichtlinii_subsp._suksdorfii","AM"
